Date,GP,HP,NB,LR,Other,Spec_1,Spec_2,Spec_3,Repl,Kit,Total
6/14/2016,149.6665574,183.180673,268.7971773,217.0453667,62.67202711,231.4361953,62.88891899,109.2923061,0,110.529156,1395.508378
6/15/2016,149.6665574,183.2402874,268.7971773,217.1673112,62.67202711,232.1978208,62.88891899,109.2923061,0,110.529156,1396.451562
6/16/2016,149.6665574,185.5666195,268.7971773,217.2936738,62.67202711,233.2862957,62.88891899,109.2923061,100,112.1706079,1501.634184
6/17/2016,149.6665574,185.5666195,268.7971773,217.2936738,62.67202711,233.2862957,62.88891899,109.2923061,100,112.1706079,1501.634184
6/18/2016,149.6665574,185.5666195,268.7971773,217.2936738,62.67202711,233.2862957,62.88891899,109.2923061,100,112.1706079,1501.634184
6/19/2016,149.6665574,185.5666195,268.7971773,217.2936738,62.67202711,234.1513006,62.88891899,109.2923061,100,112.1706079,1502.499189
6/20/2016,156.5035526,185.6797998,268.8539289,217.2936738,62.67202711,234.2639879,62.88891899,109.2923061,100,112.1706079,1509.618803
6/21/2016,156.5035526,185.815206,269.4845028,217.4508696,63.16424941,234.2639879,62.88891899,109.2923061,100,112.1706079,1511.034201
6/22/2016,156.5035526,185.815206,269.4845028,217.4508696,63.16424941,234.2639879,62.88891899,109.2923061,100,112.1706079,1511.034201
6/23/2016,156.5035526,185.815206,269.4845028,217.4508696,63.16424941,234.2639879,62.88891899,109.2923061,100,112.1706079,1511.034201
6/24/2016,156.5035526,185.815206,269.4845028,217.4508696,63.16424941,234.2639879,62.88891899,109.2923061,100,112.1706079,1511.034201
6/25/2016,156.5035526,185.815206,269.4845028,217.4508696,63.16424941,234.2639879,62.88891899,109.2923061,100,112.1706079,1511.034201
6/26/2016,156.5035526,185.815206,269.4845028,217.4508696,63.16424941,234.2639879,62.88891899,109.2923061,100,112.1706079,1511.034201
6/27/2016,156.5035526,187.4585192,270.0342689,217.4508696,63.16424941,234.2639879,62.88891899,130.55722,100,112.1706079,1534.492195
6/28/2016,156.5035526,189.0525771,272.6080401,217.9093668,63.16424941,235.7613125,62.88891899,130.55722,100,112.1706079,1540.615845
6/29/2016,156.5035526,189.4526953,274.3736471,222.0110967,63.18933449,236.2351607,63.02836064,130.55722,100,112.3233716,1547.674439
6/30/2016,156.5035526,189.4526953,274.3736471,222.8343529,63.18933449,236.2351607,63.02836064,130.55722,100,112.3233716,1548.497695
7/1/2016,156.5035526,189.4526953,274.3736471,222.8343529,63.18933449,236.2351607,63.02836064,130.55722,100,112.3233716,1548.497695
7/2/2016,156.5035526,189.4526953,274.3736471,222.8343529,63.18933449,236.2351607,63.02836064,130.55722,100,112.3233716,1548.497695
7/3/2016,156.6706401,189.4526953,274.3736471,225.2402189,63.18933449,236.5146066,63.02836064,131.2312704,100,115.0031831,1554.703957
7/4/2016,156.6706401,189.4526953,274.6378448,225.2402189,63.18933449,236.5146066,63.02836064,131.2312704,100,115.0031831,1554.968154
7/5/2016,156.8327955,194.3461458,276.0360427,225.2402189,63.18933449,236.5146066,63.02836064,131.2312704,100,115.0031831,1561.421958
7/6/2016,156.8327955,194.3461458,276.0360427,225.2402189,63.27684068,236.5146066,63.02836064,131.2312704,100,115.0031831,1561.509464
7/7/2016,157.1680551,195.230357,276.4851711,225.4033766,63.27684068,237.1065294,63.02836064,131.2312704,100,115.0031831,1563.933144
7/8/2016,157.1680551,195.230357,276.4851711,225.4033766,63.27684068,237.1065294,63.02836064,131.2312704,100,115.0031831,1563.933144
7/9/2016,157.1680551,195.230357,276.4851711,225.4033766,63.27684068,237.1065294,63.02836064,131.2312704,100,115.0031831,1563.933144
7/10/2016,157.4183665,195.230357,276.4851711,225.7376975,63.27684068,237.1065294,63.02836064,132.5231497,100,115.0031831,1565.809656
7/11/2016,157.4183665,199.7619851,276.4851711,225.8958807,63.27684068,237.1065294,63.02836064,132.5231497,100,115.0031831,1570.499467
7/12/2016,157.4183665,199.7619851,276.4851711,225.8958807,63.27684068,237.1065294,63.02836064,132.5231497,100,115.0031831,1570.499467
7/13/2016,157.4183665,199.8182492,276.9342996,226.3087104,63.27684068,237.1065294,63.02836064,132.5231497,100,115.0031831,1571.417689
7/14/2016,157.4183665,200.0957821,278.7182125,227.2650967,63.27684068,237.1065294,63.02836064,132.5231497,100,115.0031831,1574.435521
7/15/2016,157.4183665,200.0957821,278.7182125,227.2650967,63.27684068,237.1065294,63.02836064,132.5231497,100,115.0031831,1574.435521
7/16/2016,157.4183665,200.0957821,278.7182125,227.2650967,63.27684068,237.1065294,63.02836064,132.5231497,100,115.0031831,1574.435521
7/17/2016,157.4183665,200.0957821,278.7182125,228.2567402,63.27684068,237.1065294,63.02836064,132.5231497,100,115.0031831,1575.427165
7/18/2016,157.4183665,200.4718969,279.1553246,228.757056,63.27684068,237.2274202,63.02836064,132.5231497,100,115.0031831,1576.861598
7/19/2016,157.4183665,200.4718969,279.1553246,228.757056,63.27684068,237.2274202,63.02836064,133.5814839,100,115.0031831,1577.919933
7/20/2016,157.4183665,200.4718969,279.1553246,228.757056,63.32059377,237.2274202,63.02836064,159.2694789,100,115.0031831,1603.651681
7/21/2016,161.7303968,200.4718969,279.1553246,228.757056,63.32059377,237.2274202,63.02836064,159.2694789,100,115.0031831,1607.963711
7/22/2016,161.7303968,200.4718969,279.1553246,228.757056,63.32059377,237.2274202,63.02836064,159.2694789,100,115.0031831,1607.963711
7/23/2016,161.7303968,200.4718969,279.1553246,228.757056,63.32059377,237.2274202,63.02836064,159.2694789,100,115.0031831,1607.963711
7/24/2016,161.7303968,200.4718969,279.1553246,229.1010652,63.32059377,237.5513143,63.02836064,159.2694789,100,115.0031831,1608.631614
7/25/2016,161.7303968,200.4718969,279.1553246,229.1010652,63.32059377,237.5513143,63.02836064,159.2694789,100,115.0031831,1608.631614
7/26/2016,161.7303968,200.6880642,279.1553246,234.1691204,63.32059377,237.5513143,66.77509797,159.2694789,100,115.0031831,1617.662574
7/27/2016,161.7303968,200.6880642,279.1553246,234.1691204,63.32059377,237.5513143,66.77509797,159.2694789,100,115.0031831,1617.662574
7/28/2016,161.7303968,202.6690559,279.1553246,234.1691204,63.32059377,237.5513143,66.77509797,159.2694789,100,115.0031831,1619.643566
7/29/2016,161.7303968,202.6690559,279.1553246,234.1691204,63.32059377,237.5513143,66.77509797,159.2694789,100,115.0031831,1619.643566
7/30/2016,161.7303968,202.6690559,279.1553246,234.1691204,63.32059377,237.5513143,66.77509797,159.2694789,100,115.0031831,1619.643566
7/31/2016,161.7303968,204.1176266,279.1553246,234.2021356,63.32059377,237.5513143,66.77509797,159.2694789,100,115.0031831,1621.125152
8/1/2016,161.7303968,204.1176266,279.1553246,235.7153167,63.32059377,237.5513143,66.77509797,159.2694789,100,115.0031831,1622.638333
8/2/2016,164.6916729,211.1620212,279.1553246,236.2325704,63.32059377,237.5513143,66.77509797,159.2694789,100,115.0031831,1633.161257
8/3/2016,164.6916729,211.1620212,279.1553246,236.2325704,63.32059377,237.5513143,66.77509797,188.6997083,100,115.0031831,1662.591487
8/4/2016,164.6916729,211.7401117,279.1553246,236.8180599,63.32059377,237.5513143,66.77509797,188.6997083,100,115.0031831,1663.755067
8/5/2016,164.6916729,211.7401117,279.1553246,236.8180599,63.32059377,237.5513143,66.77509797,188.6997083,100,115.0031831,1663.755067
8/6/2016,164.6916729,211.7401117,279.1553246,236.8180599,63.32059377,237.5513143,66.77509797,188.6997083,100,115.0031831,1663.755067
8/7/2016,164.6916729,213.3051833,282.6909998,239.0765312,107.0736875,237.5513143,66.77509797,188.6997083,100,115.0031831,1714.867379
8/8/2016,164.6916729,213.3051833,283.1467718,239.0765312,107.0736875,237.5513143,66.77509797,188.6997083,100,115.0031831,1715.32315
8/9/2016,164.6916729,213.3051833,283.1467718,239.0940152,107.0736875,237.9763521,66.83314475,188.6997083,100,115.2730152,1716.093551
8/10/2016,164.6916729,213.3051833,283.1467718,239.2038635,107.0736875,237.9763521,66.83314475,188.6997083,100,115.2730152,1716.203399
8/11/2016,164.6916729,214.295999,283.1467718,239.2516236,107.0736875,237.9763521,66.83314475,188.6997083,100,115.2730152,1717.241975
8/12/2016,164.6916729,214.295999,283.1467718,241.3220474,107.0736875,237.9763521,66.83314475,188.6997083,100,115.2730152,1719.312399
8/13/2016,164.6916729,214.295999,283.1467718,241.3220474,107.0736875,237.9763521,66.83314475,188.6997083,100,115.2730152,1719.312399
8/14/2016,164.6916729,216.0986362,283.1467718,241.3220474,107.0736875,238.6750042,66.83314475,188.6997083,100,115.2730152,1721.813688
8/15/2016,164.6916729,216.0986362,283.1467718,241.3220474,107.0736875,238.6750042,66.83314475,188.6997083,100,115.2730152,1721.813688
8/16/2016,164.6916729,216.0986362,283.1467718,241.3220474,107.0736875,238.6750042,66.83314475,188.6997083,100,115.2730152,1721.813688
8/17/2016,164.6916729,216.3761691,285.9344555,241.8491841,107.0736875,238.6750042,66.83314475,188.6997083,100,115.2730152,1725.406041
8/18/2016,164.6916729,216.3761691,285.9344555,241.8491841,107.0736875,238.6750042,66.83314475,188.6997083,100,115.2730152,1725.406041
8/19/2016,164.6916729,216.3761691,285.9344555,241.8491841,107.0736875,238.6750042,66.83314475,188.6997083,100,115.2730152,1725.406041
8/20/2016,164.6916729,216.3761691,285.9344555,241.8491841,107.0736875,238.6750042,66.83314475,188.6997083,100,115.2730152,1725.406041
8/21/2016,164.6916729,216.3761691,285.9344555,241.906426,107.0736875,238.6750042,66.83314475,188.6997083,100,115.2730152,1725.463283
8/22/2016,164.6916729,216.4357835,287.5832776,243.1589865,107.1611937,239.5054981,66.83314475,188.6997083,100,115.2730152,1729.342281
8/23/2016,164.6916729,216.4357835,287.5832776,243.1589865,107.1611937,239.5054981,66.83314475,188.6997083,100,115.2730152,1729.342281
8/24/2016,164.6916729,216.4357835,296.1137365,244.2025835,107.1611937,239.5054981,66.83314475,188.6997083,100,115.2730152,1738.916336
8/25/2016,164.6916729,216.4357835,296.8182634,244.2025835,107.1611937,239.5054981,66.83314475,188.6997083,100,115.2730152,1739.620863
8/26/2016,164.6916729,216.4357835,296.8182634,244.2025835,107.1611937,239.5054981,66.83314475,188.6997083,100,115.2730152,1739.620863
8/27/2016,164.6916729,216.4357835,296.8182634,244.2025835,107.1611937,239.5054981,66.83314475,188.6997083,100,115.2730152,1739.620863
8/28/2016,164.6916729,216.4357835,296.8182634,244.2025835,107.1611937,239.5054981,66.83314475,188.6997083,100,115.2730152,1739.620863
8/29/2016,164.6916729,218.5691722,296.8182634,245.3483289,107.1611937,239.5054981,66.83314475,188.6997083,100,117.0191132,1744.646096
8/30/2016,164.6916729,218.5691722,296.8182634,245.3483289,107.1611937,239.5054981,66.83314475,188.6997083,100,117.0191132,1744.646096
8/31/2016,164.6916729,218.5691722,297.8662172,245.8571388,107.1611937,241.660517,66.83314475,188.6997083,100,117.0191132,1748.357878
9/1/2016,164.6916729,218.5691722,297.8662172,245.8571388,107.1611937,241.660517,66.83314475,188.6997083,100,117.0191132,1748.357878
9/2/2016,164.6916729,218.5691722,297.8662172,245.8571388,107.1611937,241.660517,66.83314475,188.6997083,100,117.0191132,1748.357878
9/3/2016,164.6916729,218.5691722,297.8662172,245.8571388,107.1611937,241.660517,66.83314475,188.6997083,100,117.0191132,1748.357878
9/4/2016,164.6916729,218.5691722,298.2220046,247.8305634,107.1611937,241.6867455,66.83314475,188.6997083,100,117.0191132,1750.713319
9/5/2016,164.6916729,218.5691722,299.8555021,248.0988394,107.1611937,241.6867455,66.83314475,188.6997083,100,117.0191132,1752.615092
9/6/2016,164.6916729,218.5691722,299.8555021,248.3341774,107.1611937,241.6867455,66.83314475,188.6997083,100,117.0191132,1752.85043
9/7/2016,164.6916729,218.5691722,299.8555021,248.5436016,107.1611937,241.6867455,66.83314475,188.6997083,100,117.0191132,1753.059854
9/8/2016,165.6929184,218.5691722,299.8555021,248.5436016,107.1611937,241.6867455,66.83314475,209.5798421,100,117.0191132,1774.941234
9/9/2016,165.6929184,218.5691722,299.8555021,248.5436016,107.1611937,241.6867455,66.83314475,209.5798421,100,117.0191132,1774.941234
9/10/2016,165.6929184,218.5691722,299.8555021,248.5436016,107.1611937,241.6867455,66.83314475,209.5798421,100,117.0191132,1774.941234
9/11/2016,165.6929184,218.5691722,299.8555021,248.5436016,107.1611937,241.6867455,66.83314475,209.5798421,100,117.0191132,1774.941234
9/12/2016,165.6929184,218.6107634,299.8555021,248.9170312,107.1611937,241.6867455,66.83314475,209.5798421,100,117.0191132,1775.356254
9/13/2016,165.6929184,218.6107634,299.8555021,249.2756219,107.1611937,241.6867455,66.83314475,209.5798421,100,117.0191132,1775.714845
9/14/2016,165.6929184,218.6107634,299.8555021,249.2756219,107.1611937,241.6867455,66.83314475,209.5798421,100,117.0191132,1775.714845
9/15/2016,165.6929184,218.6404655,299.8555021,249.4003465,107.1611937,241.6867455,66.83314475,209.5798421,100,117.0191132,1775.869272
9/16/2016,165.6929184,218.6404655,299.8555021,249.4003465,107.1611937,241.6867455,66.83314475,209.5798421,100,117.0191132,1775.869272
9/17/2016,165.6929184,218.6404655,299.8555021,249.4003465,107.1611937,241.6867455,66.83314475,209.5798421,100,117.0191132,1775.869272
9/18/2016,165.6929184,219.2626617,301.3999792,251.5262738,107.1611937,242.2814979,66.83314475,209.5798421,100,117.0191132,1780.756625
9/19/2016,165.6929184,219.5461884,303.1838922,251.6203913,107.1611937,242.2814979,66.83314475,209.5798421,100,117.0191132,1782.918182
9/20/2016,165.6929184,219.5461884,303.1838922,251.6686195,107.1611937,242.2814979,66.83314475,209.5798421,100,117.0191132,1782.96641
9/21/2016,165.6929184,219.5461884,303.1838922,251.6686195,107.1611937,242.2814979,66.83314475,209.5798421,100,117.0191132,1782.96641
9/22/2016,165.6929184,222.321013,303.1838922,251.7817265,107.7518605,242.2814979,66.83314475,209.5798421,100,117.0191132,1786.445009
9/23/2016,165.6929184,222.321013,303.1838922,251.9434272,107.7518605,242.2814979,66.83314475,209.5798421,100,117.0191132,1786.606709
9/24/2016,165.6929184,222.321013,303.1838922,251.9434272,107.7518605,242.2814979,66.83314475,209.5798421,100,117.0191132,1786.606709
9/25/2016,165.6929184,222.321013,303.1838922,251.9434272,107.7518605,242.2814979,66.83314475,209.5798421,100,117.0191132,1786.606709
9/26/2016,165.6929184,222.321013,305.8258683,252.2484253,107.7518605,243.0663908,66.83314475,224.4842119,100,117.0191132,1805.242946
9/27/2016,165.6929184,222.321013,305.8258683,252.2484253,107.7518605,243.0663908,66.83314475,224.4842119,100,117.0191132,1805.242946
9/28/2016,165.6929184,222.321013,305.8258683,252.2484253,107.7518605,243.0663908,66.83314475,224.4842119,100,117.0191132,1805.242946
9/29/2016,165.6929184,222.321013,305.8258683,252.853292,107.7518605,243.0663908,66.83314475,224.4842119,100,117.0191132,1805.847813
9/30/2016,165.6929184,222.321013,305.8258683,252.853292,107.7518605,243.0663908,66.83314475,224.4842119,100,117.0191132,1805.847813
10/1/2016,165.6929184,222.321013,305.8258683,252.853292,107.7518605,243.0663908,66.83314475,224.4842119,100,117.0191132,1805.847813
10/2/2016,165.6929184,222.321013,305.8258683,252.853292,107.7518605,243.0663908,66.83314475,224.4842119,100,117.0191132,1805.847813
10/3/2016,165.6929184,222.321013,306.5568193,253.0529048,107.7518605,243.0663908,66.83314475,224.4842119,100,117.0191132,1806.778377
10/4/2016,165.6929184,222.321013,306.5568193,253.0529048,107.7518605,243.0663908,66.83314475,224.4842119,100,117.0191132,1806.778377
10/5/2016,165.6929184,222.321013,306.5568193,253.0529048,107.7518605,243.0663908,66.83314475,224.4842119,100,117.0191132,1806.778377
10/6/2016,165.6929184,222.3835082,309.4689523,253.3679434,107.7518605,243.0663908,66.83314475,224.4842119,100,117.0191132,1810.068043
10/7/2016,165.6929184,222.3835082,309.4689523,253.3679434,107.7518605,243.0663908,66.83314475,224.4842119,100,117.0191132,1810.068043
10/8/2016,165.6929184,222.3835082,309.4689523,253.3679434,107.7518605,243.0663908,66.83314475,224.4842119,100,117.0191132,1810.068043
10/9/2016,165.6929184,222.3835082,309.4689523,253.3947381,107.7518605,243.0663908,66.83314475,224.4842119,100,117.0191132,1810.094838
10/10/2016,165.6929184,222.3835082,309.4689523,253.5007954,107.7518605,243.0663908,66.83314475,224.4842119,100,117.0191132,1810.200895
10/11/2016,165.6929184,222.3835082,309.4689523,253.6917996,107.7518605,243.0663908,66.83314475,224.4842119,100,117.0191132,1810.3919
10/12/2016,165.6929184,222.3835082,309.4689523,254.847098,107.7518605,243.1779111,66.83314475,224.4842119,100,117.0191132,1811.658718
10/13/2016,165.6929184,222.3835082,309.4689523,254.847098,107.7518605,243.1779111,66.83314475,224.4842119,100,117.0191132,1811.658718
10/14/2016,165.6929184,222.3835082,309.4689523,254.847098,107.7518605,243.1779111,66.83314475,224.4842119,100,117.0191132,1811.658718
10/15/2016,165.6929184,222.3835082,309.4689523,254.847098,107.7518605,243.1779111,66.83314475,224.4842119,100,117.0191132,1811.658718
10/16/2016,165.6929184,222.3835082,309.5385664,254.8511436,107.7518605,243.1938665,66.83314475,230.3697063,100,117.0191132,1817.633828
10/17/2016,165.6929184,222.3835082,309.5385664,254.8511436,107.7518605,243.1938665,66.83314475,230.3697063,100,117.0191132,1817.633828
10/18/2016,165.6929184,222.7727582,311.322962,254.9260884,107.7518605,243.1938665,66.83314475,230.3697063,100,117.0191132,1819.882418
10/19/2016,165.6929184,222.7727582,311.322962,254.9260884,107.7518605,243.1938665,66.83314475,230.3697063,100,117.0191132,1819.882418
10/20/2016,165.6929184,222.7727582,311.322962,260.626126,107.7518605,243.1938665,66.83314475,230.3697063,100,117.0191132,1825.582456
10/21/2016,165.6929184,222.7727582,311.322962,260.626126,107.7518605,243.1938665,66.83314475,230.3697063,100,117.0191132,1825.582456
10/22/2016,165.6929184,222.7727582,311.322962,260.626126,107.7518605,243.1938665,66.83314475,230.3697063,100,117.0191132,1825.582456
10/23/2016,165.6929184,222.7790959,311.322962,260.626126,107.7518605,243.1938665,66.83314475,230.3697063,100,117.0191132,1825.588793
10/24/2016,165.6929184,222.7790959,311.322962,260.626126,107.7518605,243.1938665,66.83314475,230.3697063,100,117.0191132,1825.588793
10/25/2016,165.6929184,222.7790959,311.322962,260.626126,107.7518605,243.246755,68.11044156,230.3697063,100,117.0191132,1826.918979
10/26/2016,165.6929184,222.7790959,311.322962,260.626126,107.7518605,243.246755,68.11044156,230.3697063,100,117.0191132,1826.918979
10/27/2016,165.9220089,222.7936443,311.3860205,260.6733766,107.7518605,243.2599768,68.11044156,230.3697063,100,117.0191132,1827.286149
10/28/2016,165.9220089,222.7936443,311.3860205,260.6733766,107.7518605,243.2599768,68.11044156,230.3697063,100,117.0191132,1827.286149
10/29/2016,165.9220089,222.7936443,311.3860205,260.6733766,107.7518605,243.2599768,68.11044156,230.3697063,100,117.0191132,1827.286149
10/30/2016,165.9220089,222.7936443,311.3860205,260.7298577,107.7518605,243.2599768,68.11044156,230.3697063,100,117.0191132,1827.34263
10/31/2016,165.9220089,222.7936443,326.6319469,260.8473238,107.7518605,246.2022185,68.11044156,230.3697063,100,117.0191132,1845.648264
11/1/2016,165.9220089,222.7936443,326.6319469,260.899048,107.7518605,246.2022185,68.11044156,230.3697063,100,117.0191132,1845.699988
11/2/2016,165.9220089,222.7936443,326.6319469,260.899048,107.7518605,246.2022185,68.11044156,230.3697063,100,117.0191132,1845.699988
11/3/2016,165.9220089,222.7936443,326.6319469,260.899048,107.7518605,246.2022185,68.11044156,230.3697063,100,117.0191132,1845.699988
11/4/2016,165.9220089,222.7936443,326.6319469,260.899048,107.7518605,246.2022185,68.11044156,230.3697063,100,117.0191132,1845.699988
11/5/2016,165.9220089,222.7936443,326.6319469,260.899048,107.7518605,246.2022185,68.11044156,230.3697063,100,117.0191132,1845.699988
11/6/2016,165.9220089,222.8566612,326.6319469,261.2639593,107.7518605,246.2022185,68.11044156,230.3697063,100,117.0191132,1846.127916
11/7/2016,165.9220089,222.8566612,326.6319469,261.2639593,107.7518605,246.2022185,68.11044156,230.3697063,100,117.0191132,1846.127916
11/8/2016,165.9220089,222.8566612,326.6319469,261.6018502,107.7518605,246.2022185,68.11044156,230.3697063,100,117.0191132,1846.465807
11/9/2016,165.9220089,223.3333427,328.4158598,261.8895283,107.7518605,246.2022185,85.56887788,230.3697063,100,117.0191132,1866.472516
11/10/2016,165.9220089,223.3333427,330.2039873,262.2787068,108.0954681,246.3364207,87.32516101,230.3697063,100,117.0191132,1870.883915
11/11/2016,165.9220089,223.3333427,330.2039873,262.2787068,108.0954681,246.3364207,87.32516101,230.3697063,100,117.0191132,1870.883915
11/12/2016,165.9220089,223.3333427,330.2039873,262.2787068,108.0954681,246.3364207,87.32516101,230.3697063,100,117.0191132,1870.883915
11/13/2016,165.9220089,223.3333427,330.2039873,262.2787068,108.0954681,246.3364207,87.32516101,230.3697063,100,117.0191132,1870.883915
11/14/2016,165.9220089,223.4081448,330.2039873,262.2787068,108.0954681,248.8147821,87.32516101,230.3697063,100,117.0191132,1873.437079
11/15/2016,165.9220089,223.4081448,330.2039873,262.2787068,108.0954681,248.8147821,87.32516101,230.3697063,100,117.0191132,1873.437079
11/16/2016,165.9220089,223.4081448,330.2039873,262.2787068,108.0954681,248.8147821,87.32516101,230.3697063,100,117.0191132,1873.437079
11/17/2016,165.9220089,223.4081448,330.2039873,262.2787068,108.0954681,248.8147821,87.32516101,230.3697063,100,117.0191132,1873.437079
11/18/2016,165.9220089,223.4081448,330.2039873,262.2787068,108.0954681,248.8147821,87.32516101,230.3697063,100,117.0191132,1873.437079
11/19/2016,165.9220089,223.4081448,330.2039873,262.2787068,108.0954681,248.8147821,87.32516101,230.3697063,100,117.0191132,1873.437079
11/20/2016,165.9220089,223.4081448,330.2039873,262.2787068,108.0954681,248.8147821,87.32516101,230.3697063,100,117.0191132,1873.437079
11/21/2016,179.0309075,223.4081448,330.2039873,262.2787068,108.0954681,248.8147821,87.32516101,230.3697063,100,117.0191132,1886.545977
11/22/2016,179.0309075,223.4081448,330.2039873,262.2787068,108.0954681,248.8147821,87.32516101,230.3697063,100,117.0191132,1886.545977
11/23/2016,179.0309075,223.9971608,331.0578627,263.3072787,108.0954681,249.0572782,89.75734927,230.3697063,100,117.96032,1892.633331
11/24/2016,179.0309075,224.0814785,363.1892506,263.3072787,108.0954681,249.0572782,89.75734927,230.3697063,100,130.3326721,1937.221389
11/25/2016,179.0309075,224.0814785,363.1892506,263.3072787,108.0954681,249.0572782,89.75734927,230.3697063,100,130.3326721,1937.221389
11/26/2016,179.0309075,224.0814785,363.1892506,263.3072787,108.0954681,249.0572782,89.75734927,230.3697063,100,130.3326721,1937.221389
11/27/2016,179.0309075,224.6558721,366.2148387,264.2833928,108.9734468,249.0793419,89.75734927,230.3697063,100,130.3326721,1942.697528
11/28/2016,179.0309075,224.6558721,366.2148387,264.2833928,108.9734468,249.0793419,89.75734927,230.3697063,100,130.3326721,1942.697528
11/29/2016,179.0309075,224.7913718,366.2148387,264.4053373,108.9734468,249.9098359,89.75734927,230.3697063,100,130.3326721,1943.785466
11/30/2016,179.0309075,224.7913718,366.2148387,266.5839197,108.9734468,249.9098359,89.75734927,230.3697063,100,130.3326721,1945.964048
12/1/2016,179.0309075,224.7913718,366.2148387,269.0623647,108.9734468,249.9098359,99.64894862,230.3697063,100,130.5821147,1958.583535
12/2/2016,179.0309075,224.7913718,366.2148387,269.0623647,108.9734468,249.9098359,99.64894862,230.3697063,100,130.5821147,1958.583535
12/3/2016,179.0309075,224.7913718,366.2148387,269.0623647,108.9734468,249.9098359,99.64894862,230.3697063,100,130.5821147,1958.583535
12/4/2016,179.0309075,224.7913718,366.2148387,269.0623647,108.9734468,249.9098359,99.64894862,230.3697063,100,130.5821147,1958.583535
12/5/2016,179.0309075,224.7913718,366.2148387,269.0623647,108.9734468,249.9098359,105.3153136,230.3697063,100,130.5821147,1964.2499
12/6/2016,179.3696066,224.7913718,366.2148387,269.0799046,108.9734468,255.7503296,106.616662,230.3697063,100,130.5821147,1971.747981
12/7/2016,179.3696066,224.7913718,366.2148387,269.8392983,108.9734468,255.7503296,106.616662,230.3697063,100,130.5821147,1972.507375
12/8/2016,179.3696066,224.7913718,366.2148387,269.8392983,108.9734468,255.7503296,106.616662,230.3697063,100,130.5821147,1972.507375
12/9/2016,179.3696066,224.7913718,366.2148387,269.8392983,108.9734468,255.7503296,106.616662,230.3697063,100,130.5821147,1972.507375
12/10/2016,179.3696066,224.7913718,366.2148387,269.8392983,108.9734468,255.7503296,106.616662,230.3697063,100,130.5821147,1972.507375
12/11/2016,179.3696066,226.6773939,366.5329675,270.1585762,108.9734468,256.5762233,121.3057122,230.3697063,100,130.5821147,1990.545747
12/12/2016,179.3696066,226.6773939,366.5329675,270.1585762,108.9734468,256.5762233,121.3057122,230.3697063,100,130.5821147,1990.545747
12/13/2016,179.3696066,226.6773939,366.5329675,270.1585762,108.9734468,256.5762233,121.3057122,230.3697063,100,130.5821147,1990.545747
12/14/2016,179.3696066,228.2725413,368.7260479,271.5277286,108.9734468,256.8440649,123.7379005,230.3697063,100,131.5233214,1999.344364
12/15/2016,179.3696066,228.2725413,368.7260479,271.5277286,108.9734468,256.8440649,123.7379005,230.3697063,100,131.5233214,1999.344364
12/16/2016,179.3696066,228.2725413,368.7260479,271.5277286,108.9734468,256.8440649,123.7379005,230.3697063,100,131.5233214,1999.344364
12/17/2016,179.3696066,228.2725413,368.7260479,271.5277286,108.9734468,256.8440649,123.7379005,230.3697063,100,131.5233214,1999.344364
12/18/2016,179.3696066,228.2725413,368.7260479,271.5277286,108.9734468,256.8440649,123.7379005,230.3697063,100,131.5233214,1999.344364
12/19/2016,179.3696066,228.2725413,368.7260479,271.5296569,108.9734468,256.8440649,123.7379005,230.3697063,100,131.5233214,1999.346293
12/20/2016,179.3696066,228.3229549,368.7260479,271.6000649,108.9734468,256.8440649,124.2168868,230.3697063,100,131.5233214,1999.946101
12/21/2016,179.3696066,228.3229549,368.7814698,271.6000649,108.9734468,256.8440649,124.2168868,230.3697063,100,131.5233214,2000.001522
12/22/2016,179.3696066,228.3229549,368.7814698,271.6000649,108.9734468,256.8440649,124.2168868,230.3697063,100,131.5233214,2000.001522
12/23/2016,179.3696066,228.3229549,368.7814698,271.6000649,108.9734468,256.8440649,124.2168868,230.3697063,100,131.5233214,2000.001522
12/24/2016,179.3696066,228.3229549,368.7814698,271.6000649,108.9734468,256.8440649,124.2168868,230.3697063,100,131.5233214,2000.001522
12/25/2016,179.3696066,216.3597356,367.4476413,263.8902026,108.9734468,237.6185161,121.6145523,230.3697063,100,131.5233214,1957.166729
12/26/2016,179.3696066,216.9829934,368.8445893,264.2191129,108.9734468,237.6185161,121.6145523,230.3697063,100,131.5233214,1959.515845
12/27/2016,179.3696066,217.0483362,371.3597177,264.6407616,108.9734468,237.6185161,121.6145523,234.2446326,100,131.5233214,1966.392891
12/28/2016,179.3696066,217.0483362,372.987307,266.4976277,108.9734468,237.6406205,122.5786794,234.2446326,100,131.5233214,1970.863578
12/29/2016,179.3696066,217.4016825,372.987307,268.8063586,108.9734468,237.6406205,122.5786794,234.2446326,100,131.5233214,1973.525655
12/30/2016,179.3696066,217.4016825,372.987307,268.8063586,108.9734468,237.6406205,122.5786794,234.2446326,100,131.5233214,1973.525655
12/31/2016,179.3696066,217.4016825,372.987307,268.8063586,108.9734468,237.6406205,122.5786794,234.2446326,100,131.5233214,1973.525655
1/1/2017,179.3696066,217.4016825,372.987307,268.8546895,108.9734468,237.682927,122.5786794,234.2446326,100,131.5233214,1973.616293
